split,material_id,dft_dielectric_scalar
train,anisonet_train_001302,5.488892
train,anisonet_train_001304,5.073949
train,anisonet_train_001305,2.763904333
train,anisonet_train_001308,2.935574
train,anisonet_train_001309,3.975836667
train,anisonet_train_001310,4.439946333
train,anisonet_train_001311,2.766016667
train,anisonet_train_001313,4.815934333
train,anisonet_train_001314,4.037792667
train,anisonet_train_001316,7.459697667
train,anisonet_train_001318,5.198015667
train,anisonet_train_001321,4.621695667
train,anisonet_train_001323,9.032626333
train,anisonet_train_001324,3.071124333
train,anisonet_train_001326,7.234361667
train,anisonet_train_001328,6.133375
train,anisonet_train_001330,3.435469667
train,anisonet_train_001331,3.432979667
train,anisonet_train_001332,3.47563
train,anisonet_train_001333,4.428880333
train,anisonet_train_001335,4.023
train,anisonet_train_001336,3.755
train,anisonet_train_001337,4.674
train,anisonet_train_001339,4.385460333
train,anisonet_train_001340,4.397278333
train,anisonet_train_001341,5.104283667
train,anisonet_train_001343,7.113140667
train,anisonet_train_001344,13.105157
train,anisonet_train_001345,10.26651333
train,anisonet_train_001347,6.178101
train,anisonet_train_001348,2.709
train,anisonet_train_001350,5.152893667
train,anisonet_train_001354,2.536
train,anisonet_train_001355,4.043822667
train,anisonet_train_001356,6.318333333
train,anisonet_train_001358,2.414646333
train,anisonet_train_001359,3.441563667
train,anisonet_train_001360,5.113843
train,anisonet_train_001362,2.922343
train,anisonet_train_001363,2.159443667
train,anisonet_train_001364,3.323414667
train,anisonet_train_001366,2.748152667
train,anisonet_train_001367,3.129092
train,anisonet_train_001368,4.292377333
train,anisonet_train_001369,4.733013
train,anisonet_train_001370,4.877348333
train,anisonet_train_001374,4.075778667
train,anisonet_train_001375,2.512760667
train,anisonet_train_001376,4.134160333
train,anisonet_train_001379,7.40794
train,anisonet_train_001382,6.317399333
train,anisonet_train_001383,9.837318
train,anisonet_train_001385,4.700038667
train,anisonet_train_001386,2.949807667
train,anisonet_train_001388,9.061269333
train,anisonet_train_001390,5.009603667
train,anisonet_train_001392,6.716994
train,anisonet_train_001395,3.109772
train,anisonet_train_001397,5.580139667
train,anisonet_train_001398,4.220188667
train,anisonet_train_001399,6.041043333
train,anisonet_train_001400,5.908642333
train,anisonet_train_001401,7.682155
train,anisonet_train_001403,7.802956
train,anisonet_train_001405,10.118069
train,anisonet_train_001409,4.215363333
train,anisonet_train_001411,3.764365
train,anisonet_train_001412,5.131571
train,anisonet_train_001413,4.603498333
train,anisonet_train_001414,4.416101
train,anisonet_train_001416,3.269826
train,anisonet_train_001418,3.76997
train,anisonet_train_001419,3.412510667
train,anisonet_train_001420,2.217879333
train,anisonet_train_001421,3.346811333
train,anisonet_train_001422,2.716501
train,anisonet_train_001428,6.624900333
train,anisonet_train_001429,5.537308333
train,anisonet_train_001431,5.267782333
train,anisonet_train_001434,6.018426667
train,anisonet_train_001437,5.124842333
train,anisonet_train_001438,13.08960667
train,anisonet_train_001439,6.073848333
train,anisonet_train_001440,5.137041333
train,anisonet_train_001441,10.52948267
train,anisonet_train_001442,13.52390033
train,anisonet_train_001444,7.592924667
train,anisonet_train_001445,5.897794667
train,anisonet_train_001446,5.920033
train,anisonet_train_001447,7.623058333
train,anisonet_train_001448,4.564093667
train,anisonet_train_001450,2.553333333
train,anisonet_train_001451,2.555
train,anisonet_train_001452,4.181
train,anisonet_train_001453,2.819333333
train,anisonet_train_001455,2.866333333
train,anisonet_train_001456,8.413263
train,anisonet_train_001457,5.391594667
train,anisonet_train_001460,13.46433333
train,anisonet_train_001462,7.685364
train,anisonet_train_001467,6.488266667
train,anisonet_train_001469,5.878333333
train,anisonet_train_001470,5.858
train,anisonet_train_001471,5.880353667
train,anisonet_train_001473,5.912333333
train,anisonet_train_001476,5.891
train,anisonet_train_001481,7.177666667
train,anisonet_train_001482,8.758
train,anisonet_train_001483,8.953061
train,anisonet_train_001485,13.72666667
train,anisonet_train_001487,4.287438667
train,anisonet_train_001489,2.887485
train,anisonet_train_001490,2.86132
train,anisonet_train_001492,2.931372
train,anisonet_train_001495,4.997068333
train,anisonet_train_001496,5.050471667
train,anisonet_train_001499,6.297801
train,anisonet_train_001500,4.684323333
train,anisonet_train_001501,5.341155333
train,anisonet_train_001502,5.965009667
train,anisonet_train_001504,7.206105
train,anisonet_train_001506,11.318888
train,anisonet_train_001509,5.370749
train,anisonet_train_001511,3.682125
train,anisonet_train_001513,4.100247667
train,anisonet_train_001514,9.012578
train,anisonet_train_001515,8.027666667
train,anisonet_train_001516,5.797718667
train,anisonet_train_001517,4.571719667
train,anisonet_train_001520,2.606
train,anisonet_train_001521,2.435491
train,anisonet_train_001522,2.511557667
train,anisonet_train_001523,2.571656667
train,anisonet_train_001524,2.854782333
train,anisonet_train_001525,3.541813333
train,anisonet_train_001526,3.075499
train,anisonet_train_001528,3.029185
train,anisonet_train_001532,5.052431333
train,anisonet_train_001533,7.486282667
train,anisonet_train_001537,4.464582667
train,anisonet_train_001539,3.137
train,anisonet_train_001540,2.689666667
train,anisonet_train_001541,3.805404667
train,anisonet_train_001543,3.257925
train,anisonet_train_001544,4.886204
train,anisonet_train_001545,5.060970333
train,anisonet_train_001546,5.368499
train,anisonet_train_001547,8.154937333
train,anisonet_train_001548,4.523915333
train,anisonet_train_001553,5.947559
train,anisonet_train_001554,6.636776667
train,anisonet_train_001555,10.088
train,anisonet_train_001556,3.850938333
train,anisonet_train_001557,3.919666667
train,anisonet_train_001561,3.441013
train,anisonet_train_001563,3.344256
train,anisonet_train_001564,2.857922667
train,anisonet_train_001565,6.216960333
train,anisonet_train_001566,8.501422333
train,anisonet_train_001567,6.822275333
train,anisonet_train_001568,3.202565
train,anisonet_train_001569,4.730252667
train,anisonet_train_001570,4.778567333
train,anisonet_train_001571,12.033708
train,anisonet_train_001572,12.63136167
train,anisonet_train_001573,2.906666667
train,anisonet_train_001574,2.323717
train,anisonet_train_001576,2.611229333
train,anisonet_train_001577,3.333737667
train,anisonet_train_001578,3.691385333
train,anisonet_train_001579,3.607837
train,anisonet_train_001580,2.511246
train,anisonet_train_001581,12.533546
train,anisonet_train_001584,2.238216
train,anisonet_train_001586,4.044333333
train,anisonet_train_001588,7.196427667
train,anisonet_train_001590,3.118603333
train,anisonet_train_001591,3.558363
train,anisonet_train_001594,4.014929
train,anisonet_train_001598,6.844322667
train,anisonet_train_001601,3.356226667
train,anisonet_train_001602,9.438904667
train,anisonet_train_001605,6.271333333
train,anisonet_train_001606,2.781466667
train,anisonet_train_001607,9.083766667
train,anisonet_train_001608,2.840633333
train,anisonet_train_001610,2.486794
train,anisonet_train_001611,3.885666667
train,anisonet_train_001613,4.081228333
train,anisonet_train_001618,9.193147333
train,anisonet_train_001619,13.32092067
train,anisonet_train_001620,9.850603
train,anisonet_train_001621,9.854657
train,anisonet_train_001622,8.987120333
train,anisonet_train_001626,3.760643
train,anisonet_train_001628,4.390415333
train,anisonet_train_001630,3.431427333
train,anisonet_train_001631,4.64617
train,anisonet_train_001632,5.009516667
train,anisonet_train_001633,3.511808333
train,anisonet_train_001634,3.983761
train,anisonet_train_001635,8.139686667
train,anisonet_train_001638,7.049942333
train,anisonet_train_001639,4.033870333
train,anisonet_train_001640,3.979097667
train,anisonet_train_001641,5.124423333
train,anisonet_train_001644,8.480084
train,anisonet_train_001645,10.46233333
train,anisonet_train_001646,8.707950333
train,anisonet_train_001648,5.565485
train,anisonet_train_001649,6.879880333
train,anisonet_train_001650,6.659523
train,anisonet_train_001651,6.652018333
train,anisonet_train_001653,3.801333333
train,anisonet_train_001654,6.257
train,anisonet_train_001655,4.078324333
train,anisonet_train_001656,4.617182333
train,anisonet_train_001657,7.198
train,anisonet_train_001658,8.315
train,anisonet_train_001659,7.419
train,anisonet_train_001660,6.032207
train,anisonet_train_001661,6.381222
train,anisonet_train_001663,11.318832
train,anisonet_train_001665,12.47933333
train,anisonet_train_001666,2.075377
train,anisonet_train_001667,10.751403
train,anisonet_train_001669,13.257238
train,anisonet_train_001670,4.547147667
train,anisonet_train_001677,3.433333333
train,anisonet_train_001679,2.638659667
train,anisonet_train_001681,2.214803667
train,anisonet_train_001684,2.564515
train,anisonet_train_001685,2.628
train,anisonet_train_001687,2.869847333
train,anisonet_train_001690,2.694666667
train,anisonet_train_001691,4.624413
train,anisonet_train_001692,1.840595
train,anisonet_train_001696,2.124542
train,anisonet_train_001697,2.292917667
train,anisonet_train_001699,3.175078667
train,anisonet_train_001700,3.092513
train,anisonet_train_001702,4.065835333
train,anisonet_train_001703,2.934481667
train,anisonet_train_001704,2.959383667
train,anisonet_train_001705,3.406717333
train,anisonet_train_001709,2.705408
train,anisonet_train_001710,2.75955
train,anisonet_train_001711,2.635
train,anisonet_train_001712,3.136804333
train,anisonet_train_001713,2.358827333
train,anisonet_train_001714,6.006657
train,anisonet_train_001715,9.312141667
train,anisonet_train_001717,5.410647333
train,anisonet_train_001719,2.111115667
train,anisonet_train_001720,1.943
train,anisonet_train_001721,1.903666667
train,anisonet_train_001722,2.847666667
train,anisonet_train_001724,2.8296
train,anisonet_train_001727,3.188282
train,anisonet_train_001728,2.887644333
train,anisonet_train_001729,4.492666667
train,anisonet_train_001731,5.837662667
train,anisonet_train_001732,5.763539
train,anisonet_train_001733,7.669431333
train,anisonet_train_001735,8.828756667
train,anisonet_train_001739,8.378333333
train,anisonet_train_001740,10.05223767
train,anisonet_train_001741,5.221399667
train,anisonet_train_001743,3.267143
train,anisonet_train_001744,3.501471
train,anisonet_train_001745,3.656604333
train,anisonet_train_001746,6.454179
train,anisonet_train_001747,9.006
train,anisonet_train_001748,6.036381333
train,anisonet_train_001749,7.309469667
train,anisonet_train_001750,4.595619
train,anisonet_train_001751,5.703747333
train,anisonet_train_001752,7.188972333
train,anisonet_train_001753,9.409222
train,anisonet_train_001754,3.619585
train,anisonet_train_001756,5.013269667
train,anisonet_train_001759,3.447734
train,anisonet_train_001760,6.369394667
train,anisonet_train_001761,6.289127
train,anisonet_train_001762,8.271812
train,anisonet_train_001763,2.995607
train,anisonet_train_001764,2.702349
train,anisonet_train_001765,3.032928667
train,anisonet_train_001766,6.79593
train,anisonet_train_001768,4.857493
train,anisonet_train_001769,4.901747
train,anisonet_train_001772,3.218333333
train,anisonet_train_001773,2.626566667
train,anisonet_train_001774,3.280323667
train,anisonet_train_001775,3.173648
train,anisonet_train_001776,3.064075333
train,anisonet_train_001779,7.465793
train,anisonet_train_001781,3.318605667
train,anisonet_train_001783,4.617936
train,anisonet_train_001784,4.542533
train,anisonet_train_001786,8.136015
train,anisonet_train_001789,11.996853
train,anisonet_train_001791,8.166
train,anisonet_train_001792,11.89722067
train,anisonet_train_001794,2.470884333
train,anisonet_train_001795,4.937173333
train,anisonet_train_001798,6.818640667
train,anisonet_train_001799,7.379636
train,anisonet_train_001800,9.824245
train,anisonet_train_001802,7.723958
train,anisonet_train_001803,4.460516
train,anisonet_train_001804,5.151894333
train,anisonet_train_001805,5.976166333
train,anisonet_train_001806,10.87359467
train,anisonet_train_001807,5.655718
train,anisonet_train_001809,5.436721667
train,anisonet_train_001810,5.303189333
train,anisonet_train_001811,6.230279667
train,anisonet_train_001812,4.623579
train,anisonet_train_001813,6.111284333
train,anisonet_train_001816,6.889233667
train,anisonet_train_001817,3.197276
train,anisonet_train_001818,2.548031
train,anisonet_train_001819,3.156212667
train,anisonet_train_001820,3.455281667
train,anisonet_train_001821,3.571
train,anisonet_train_001822,4.467678333
train,anisonet_train_001823,5.836405667
train,anisonet_train_001824,6.840173333
train,anisonet_train_001827,3.863116
train,anisonet_train_001828,4.459427667
train,anisonet_train_001829,5.364105667
train,anisonet_train_001830,5.159253
train,anisonet_train_001832,6.770663333
train,anisonet_train_001834,7.75574
train,anisonet_train_001835,5.375256333
train,anisonet_train_001836,4.102533667
train,anisonet_train_001837,5.745269333
train,anisonet_train_001838,5.174100333
train,anisonet_train_001840,5.319862
train,anisonet_train_001841,6.721585333
train,anisonet_train_001842,9.407333333
train,anisonet_train_001843,6.103886
train,anisonet_train_001844,8.622666667
train,anisonet_train_001845,9.137666667
train,anisonet_train_001847,7.057360333
train,anisonet_train_001848,9.337700333
train,anisonet_train_001849,2.127762667
train,anisonet_train_001851,2.337323667
train,anisonet_train_001853,2.885856667
train,anisonet_train_001855,3.454198
train,anisonet_train_001856,3.604729
train,anisonet_train_001857,3.223477
train,anisonet_train_001858,3.529785667
train,anisonet_train_001859,3.168735333
train,anisonet_train_001860,2.390122
train,anisonet_train_001864,2.650243333
train,anisonet_train_001865,2.561087667
train,anisonet_train_001866,2.672028333
train,anisonet_train_001867,4.792906
train,anisonet_train_001868,4.749278
train,anisonet_train_001870,10.62375667
train,anisonet_train_001871,13.091827
train,anisonet_train_001872,13.428254
train,anisonet_train_001874,4.564806
train,anisonet_train_001875,9.474666333
train,anisonet_train_001876,10.90128333
train,anisonet_train_001877,3.857221
train,anisonet_train_001880,1.517027
train,anisonet_train_001881,1.438
