guidance_factor,condition,target_value,structure_index,local_structure_index,global_structure_index,formula,chemical_system,predicted_dielectric_scalar,signed_error_to_target,abs_error_to_target,squared_error_to_target,within_1,within_2,energy_above_hull_per_atom,energy_above_hull,self_consistent_energy_above_hull,stable,rmsd_from_relaxation,is_unique,is_novel,is_explored,composition_valid,structure_valid,structure_comp_valid,novel_unique_stable,num_sites,volume,predicted_tensor
0,2,2,60,60,60,F13O3Sb4,F-O-Sb,2.605919867020731,0.6059198670207309,0.6059198670207309,0.3671388852504201,True,True,0.0999390843828011,0.0999390843828011,0.0919838476990113,True,1.402367281520563e-15,True,True,True,True,True,True,True,20,319.720176613501,"[[2.7468683349237857, -0.15943014114826956, -0.05031919496821825], [-0.15943014114826956, 2.7012806665852755, -0.08667026671347956], [-0.05031919496821825, -0.08667026671347956, 2.369610599553133]]"
0,2,2,61,61,61,H3Na3O3,H-Na-O,2.2737840168312,0.2737840168312,0.2737840168312,0.0749576878722268,True,True,0.0488467038164897,0.0488467038164897,0.0007781795925598,True,0.0011970014574777,True,True,True,True,True,True,True,9,110.26309145303814,"[[2.3048929062874506, -7.498237307567991e-05, 0.030065930988604692], [-7.498237307567991e-05, 2.3588752674677016, 0.0005290960802455273], [0.030065930988604692, 0.0005290960802455273, 2.1575838767384456]]"
0,2,2,62,62,62,Pd3S2Te2,Pd-S-Te,15.148641603597731,13.148641603597731,13.148641603597731,172.88677601986112,False,False,0.1387500754345163,0.1387500754345163,0.1387500754345163,False,0.0014290641066898,True,True,True,False,True,False,False,7,147.5480653622156,"[[15.950467032574721, 0.2586734891621851, -0.39222506436651183], [0.2586734891621851, 14.851219980008269, 0.9399836489419676], [-0.39222506436651183, 0.9399836489419676, 14.644237798210202]]"
0,2,2,63,63,63,Bi2Na3S6Sc,Bi-Na-S-Sc,7.5848513653725105,5.584851365372511,5.584851365372511,31.1905647733032,False,False,0.051723512522054,0.051723512522054,0.051723512522054,True,0.001402532201366,True,False,True,True,True,True,False,12,276.7209157617773,"[[8.77287775772401, -0.1787654757152761, -0.5642997717596745], [-0.1787654757152761, 8.546382687457752, -1.0305128707857993], [-0.5642997717596745, -1.0305128707857993, 5.4352936509357646]]"
0,2,2,64,64,64,As2O6Zn2,As-O-Zn,4.741816571433151,2.7418165714331506,2.7418165714331506,7.517558111385437,False,False,0.2182502114622195,0.2182502114622195,0.1324509333478838,False,0.0018282741435516,True,True,True,True,True,True,False,10,113.36425469662171,"[[4.745273864690843, -0.0033000510338546084, 0.009130095979182979], [-0.0033000510338546084, 4.748449794358112, 0.006328261329138211], [0.009130095979182979, 0.006328261329138211, 4.731726055250498]]"
0,2,2,65,65,65,Br8Mo3Se,Br-Mo-Se,6.193538325792581,4.193538325792581,4.193538325792581,17.58576368989124,False,False,0.2416170572850093,0.2416170572850093,0.2416170572850093,False,0.0003326183140283,True,True,True,True,True,True,False,12,400.0266064017154,"[[5.907682960218358, 0.05134363359991944, -0.13212845848420696], [0.05134363359991944, 6.453941629310561, -0.475709201896217], [-0.13212845848420696, -0.475709201896217, 6.218990387848823]]"
0,2,2,66,66,66,F13Ho3Na3,F-Ho-Na,2.2253354420693827,0.2253354420693827,0.2253354420693827,0.0507760614526041,True,True,0.0913182388885793,0.0913182388885793,0.0593295058398952,True,2.2419662931265168e-15,True,True,True,False,True,False,True,19,256.2729034099412,"[[2.210165009812095, -0.010035897669550563, 0.01879614635534109], [-0.010035897669550563, 2.2593759444492316, 0.05634483841038711], [0.01879614635534109, 0.05634483841038711, 2.206465371946819]]"
0,2,2,67,67,67,I8Zr2,I-Zr,4.489564378414685,2.489564378414685,2.489564378414685,6.197930794271297,False,False,0.0955071343639728,0.0955071343639728,0.0,True,0.0024168583624647,True,True,True,True,True,True,True,10,467.5609550202483,"[[5.397570386241383, -0.23348970574658656, 0.8389875129646711], [-0.23348970574658656, 3.74833339133959, 0.42679332072041676], [0.8389875129646711, 0.42679332072041676, 4.3227893576630825]]"
0,2,2,68,68,68,Al2K2Li2O6,Al-K-Li-O,2.6642311457536763,0.6642311457536763,0.6642311457536763,0.4412030149892415,True,True,0.2356771688279195,0.2356771688279195,0.2356771688279195,False,0.0027854046148589,True,True,True,False,True,False,False,12,145.62088390534203,"[[2.680266768694708, 0.004867966800275046, -0.0031020549156597897], [0.004867966800275046, 2.666931220538419, -0.019841007334528833], [-0.0031020549156597897, -0.019841007334528833, 2.645495448027902]]"
0,2,2,69,69,69,AsHg3O6,As-Hg-O,4.896975379527201,2.896975379527201,2.896975379527201,8.39246634958677,False,False,0.1521616175944169,0.1521616175944169,0.1066911888056507,False,5.296590029624934e-16,True,True,True,True,True,True,False,10,162.1502946765923,"[[4.902796583738143, -0.2873977279213366, -0.37958034406044044], [-0.2873977279213366, 4.999881037173692, -0.3160506252815376], [-0.37958034406044044, -0.3160506252815376, 4.7882485176697696]]"
0,2,2,70,70,70,O9Ta2V2,O-Ta-V,4.9591296255504895,2.959129625550489,2.959129625550489,8.75644814081058,False,False,0.2335807645184253,0.2335807645184253,0.211923353957637,False,0.0004726229212071,True,True,True,True,True,True,False,13,194.65215050463783,"[[5.887895034294082, 0.00027190347888368476, -0.0009760229743697223], [0.00027190347888368476, 5.301976604564666, -0.03593543664452999], [-0.0009760229743697223, -0.03593543664452999, 3.68751723779272]]"
0,2,2,71,71,71,Ba2O2,Ba-O,5.228333317461113,3.2283333174611126,3.2283333174611126,10.422136008629472,False,False,0.0311840571765715,0.0311840571765715,0.0,True,0.000117747618217,True,False,True,True,True,True,False,4,88.46213022923011,"[[5.232595207651918, -1.1066318307211522e-06, 0.00014328028387829123], [-1.1066318307211522e-06, 5.229448668972881, 9.242560201056725e-06], [0.00014328028387829123, 9.242560201056725e-06, 5.22295607575854]]"
0,2,2,72,72,72,Ge2I4,Ge-I,7.220767969102901,5.220767969102901,5.220767969102901,27.25641818721084,False,False,0.1035746118642779,0.1035746118642779,0.0,False,0.0018968129981922,True,False,True,True,True,True,False,6,231.42048387698784,"[[7.93814827582206, -0.005392591511082595, -0.0003176676417732873], [-0.005392591511082595, 6.620202196193738, -0.00609380174273508], [-0.0003176676417732873, -0.00609380174273508, 7.103953435292905]]"
0,2,2,73,73,73,F9Li2O3V4,F-Li-O-V,4.237993774006645,2.237993774006645,2.237993774006645,5.008616132492506,False,False,0.2168970596839869,0.2168970596839869,0.2137708935456386,False,1.1521443115157493e-15,True,True,True,False,True,False,False,18,209.0756648932665,"[[5.367972075571872, 0.00014925423087328108, -0.0018036155614152263], [0.00014925423087328108, 3.6416724447937883, -0.0741375031357906], [-0.0018036155614152263, -0.0741375031357906, 3.7043368016542755]]"
0,2,2,74,74,74,H3Cl3K3N2Zr,Cl-H-K-N-Zr,3.0749279977525763,1.0749279977525763,1.0749279977525763,1.1554702003523627,False,True,0.3096764564925012,0.3096764564925012,0.3096764564925012,False,1.3903559431061368e-15,True,True,False,True,True,True,False,12,259.5033189486019,"[[3.371676185106888, -0.03751665691303556, -0.13268321815122486], [-0.03751665691303556, 2.9531409971775338, -0.14502271059463565], [-0.13268321815122486, -0.14502271059463565, 2.899966810973307]]"
0,2,2,75,75,75,KO2Pb,K-O-Pb,5.103108113074179,3.103108113074179,3.103108113074179,9.629279961426793,False,False,0.1209310696025927,0.1209310696025927,0.0,False,0.0015905368007802,True,False,True,True,True,True,False,4,72.89136530515512,"[[5.495156317991313, -0.0009298129977031892, -0.0027507824186128274], [-0.0009298129977031892, 5.37277242490236, -0.3591639288839815], [-0.0027507824186128274, -0.3591639288839815, 4.441395596328867]]"
0,2,2,76,76,76,Ag5S8SbSi2,Ag-S-Sb-Si,6.467088802037684,4.467088802037684,4.467088802037684,19.95488236529047,False,False,0.09816111407084,0.09816111407084,0.09816111407084,True,1.0478707001324524e-15,True,True,False,True,True,True,True,16,395.0786622921679,"[[6.651133397341524, 0.24456960295308908, 0.011768783377029114], [0.24456960295308908, 6.422799625366983, -0.20677754189061912], [0.011768783377029114, -0.20677754189061912, 6.327333383404544]]"
0,2,2,77,77,77,N2NbYb,N-Nb-Yb,13.133863021316763,11.133863021316763,11.133863021316763,123.96290577744485,False,False,0.1247697382229784,0.1247697382229784,0.0,False,0.0001930510408779,True,False,True,True,True,True,False,4,48.791710479745326,"[[16.118992500800776, -0.5021732689842994, 2.9108670514173793], [-0.5021732689842994, 16.635984179560776, 1.775418460875824], [2.9108670514173793, 1.775418460875824, 6.6466123835887405]]"
0,2,2,78,78,78,Au2Cs6O2,Au-Cs-O,3.62444558981038,1.6244455898103798,1.6244455898103798,2.638823474254393,False,True,0.0605320247073755,0.0605320247073755,0.0227463804713772,True,1.5551167568301308e-15,True,True,True,True,True,True,True,10,405.8163359120276,"[[3.626785485966482, -0.03217529262225754, -0.01032459313282799], [-0.03217529262225754, 3.64138786427816, -0.043033014380510964], [-0.01032459313282799, -0.043033014380510964, 3.605163419186497]]"
0,2,2,79,79,79,As2Fe2LiO6,As-Fe-Li-O,4.2210730599570185,2.2210730599570185,2.2210730599570185,4.9331655376668335,False,False,0.1720980909098513,0.1720980909098513,0.1720980909098513,False,1.1762606074256944e-15,True,True,True,False,True,False,False,11,162.04395383390062,"[[4.059622922325855, -0.2427629003445352, 0.18998896524135378], [-0.2427629003445352, 4.050918938566643, 0.20701081185979936], [0.18998896524135378, 0.20701081185979936, 4.552677318978561]]"
0,2,2,80,80,80,H2CdO2,Cd-H-O,3.561736382174196,1.561736382174196,1.561736382174196,2.439020527406546,False,True,0.0609373897168907,0.0609373897168907,0.0531659353328892,True,0.0038205216926097,True,False,True,True,True,True,False,5,51.464353834076256,"[[3.6943468045468704, 0.05064724592409876, -0.0039381687223325555], [0.05064724592409876, 3.753479818749215, -4.1149439631911615e-06], [-0.0039381687223325555, -4.1149439631911615e-06, 3.2373825232265014]]"
0,2,2,81,81,81,Ca2O6Ti2,Ca-O-Ti,6.398705065974535,4.398705065974535,4.398705065974535,19.34860625743004,False,False,0.063231226217205,0.063231226217205,0.0,True,0.0023339352300393,True,False,True,True,True,True,False,10,115.16684983014356,"[[6.528129504294628, -0.010014379566476205, 0.13380759853950216], [-0.010014379566476205, 6.293151618641096, -0.0008689196737244259], [0.13380759853950216, -0.0008689196737244259, 6.374834074987878]]"
0,2,2,82,82,82,Na2Sb2Se8Si2,Na-Sb-Se-Si,7.046137781618675,5.046137781618675,5.046137781618675,25.463506511079448,False,False,0.1469561172182434,0.1469561172182434,0.1469561172182434,False,0.0035945605902454,True,False,True,True,True,True,False,14,405.3220045487791,"[[6.434458615127126, -0.5492439694779099, 0.0023084070130755924], [-0.5492439694779099, 5.977444011492766, -0.0007286007173408542], [0.0023084070130755924, -0.0007286007173408542, 8.726510718236131]]"
0,2,2,83,83,83,AlB2Te2Ti,Al-B-Te-Ti,13.369105255941497,11.369105255941497,11.369105255941497,129.25655432067657,False,False,0.7057049803575222,0.7057049803575222,0.7057049803575222,False,0.0018127138841578,True,True,False,True,True,True,False,6,110.13359462716454,"[[14.69992567419692, -0.07828615998342311, 0.7602284502473666], [-0.07828615998342311, 14.784756298770956, 0.4470836656450331], [0.7602284502473666, 0.4470836656450331, 10.62263379485661]]"
0,2,2,84,84,84,CeCs3I6,Ce-Cs-I,4.3222960869443305,2.3222960869443305,2.3222960869443305,5.39305911543695,False,False,0.1335876664651039,0.1335876664651039,0.1335876664651025,False,0.0027614550802753,True,True,True,True,True,True,False,10,547.2585215828723,"[[4.322603402419503, 0.00020644249679983723, -0.0013224033178242229], [0.00020644249679983723, 4.3244026839896454, -0.001567620661593431], [-0.0013224033178242229, -0.001567620661593431, 4.3198821744238405]]"
0,2,2,85,85,85,F6Li2Ni2,F-Li-Ni,2.4851546121155206,0.4851546121155206,0.4851546121155206,0.2353749976569612,True,True,0.2631040230734367,0.2631040230734367,0.2631040230734367,False,0.0016339465416451,True,True,True,True,True,True,False,10,112.91672921906536,"[[2.6412969437238303, 8.506053015780657e-06, 0.00018487966741816665], [8.506053015780657e-06, 2.638042801945164, 0.0010778016897092727], [0.00018487966741816665, 0.0010778016897092727, 2.1761240906775674]]"
0,2,2,86,86,86,H8Si2,H-Si,2.4449776807408776,0.4449776807408776,0.4449776807408776,0.1980051363575304,True,True,0.017233041169903,0.017233041169903,0.0126720104219026,True,0.0032848912915787,True,True,True,True,True,True,True,10,133.94942248420614,"[[2.408890754037804, -0.05385615446646301, -0.0014298147147854684], [-0.05385615446646301, 2.3926346005366725, -0.0012747433146092807], [-0.0014298147147854684, -0.0012747433146092807, 2.533407687648154]]"
0,2,2,87,87,87,I4O4Sc4,I-O-Sc,4.924155927316536,2.9241559273165363,2.9241559273165363,8.550687887260432,False,False,0.0293196404884925,0.0293196404884925,0.0293196404884925,True,0.0007270173649904,True,True,True,True,True,True,True,12,295.929263261238,"[[5.783253723904647, 0.00011626741930789685, 0.0003109308633341655], [0.00011626741930789685, 5.48336597885565, -0.07833538076229232], [0.0003109308633341655, -0.07833538076229232, 3.505848079189313]]"
0,2,2,88,88,88,H2I2OSn2,H-I-O-Sn,6.171619033278567,4.171619033278567,4.171619033278567,17.402405358812008,False,False,0.2613760928674953,0.2613760928674953,0.2613760928674953,False,9.064847781604872e-16,True,True,False,True,True,True,False,7,203.10831945512865,"[[6.293254162902986, -0.49568298715688824, -0.39580691046648225], [-0.49568298715688824, 6.0562059068159195, -0.7897703880233207], [-0.39580691046648225, -0.7897703880233207, 6.165397030116797]]"
0,2,2,89,89,89,LiLu2Zn,Li-Lu-Zn,8.528271026552053,6.528271026552053,6.528271026552053,42.618322596119,False,False,0.0238553462207535,0.0238553462207535,0.0238553462207535,True,0.0014401114608433,True,False,True,True,True,True,False,4,87.95985050787321,"[[8.527216821799946, 0.0004944772291473554, -0.003044831438965565], [0.0004944772291473554, 8.529292402320245, -0.0012168620642692353], [-0.003044831438965565, -0.0012168620642692353, 8.528303855535974]]"
0,2,2,90,90,90,Cr2N5Na5,Cr-N-Na,7.634018842239759,5.634018842239759,5.634018842239759,31.74216831471264,False,False,-0.0003675081189786,-0.0003675081189786,0.0,True,1.184923125616355e-15,True,True,True,True,True,True,True,12,189.9397535594705,"[[10.814746179305684, -1.1529271300172703, 1.1289054981414166], [-1.1529271300172703, 5.240574040102077, -0.9421540778982077], [1.1289054981414166, -0.9421540778982077, 6.846736307311518]]"
0,2,2,91,91,91,F2Hg2,F-Hg,4.442878259547027,2.442878259547027,2.442878259547027,5.967654190967511,False,False,0.0785993173127028,0.0785993173127028,0.0,True,0.0037624236510838,True,False,True,True,True,True,False,4,79.76561105725895,"[[3.784120225741485, 0.25673212499605175, 0.705574229910703], [0.25673212499605175, 3.835228511953706, 0.7838082614211833], [0.705574229910703, 0.7838082614211833, 5.709286040945888]]"
0,2,2,92,92,92,O4,O,1.8625867136161085,-0.1374132863838915,0.1374132863838915,0.0188824112748213,True,True,0.0210130751660599,0.0210130751660599,0.0099982223510739,True,3.30237177524828e-16,True,False,True,True,True,True,False,4,105.6950286447121,"[[1.8168581962640258, 0.002005729438988742, -0.0036118653065284525], [0.002005729438988742, 1.8263673942902086, -0.1003038657970229], [-0.0036118653065284525, -0.1003038657970229, 1.9445345502940912]]"
0,2,2,93,93,93,Hg2I6Sb,Hg-I-Sb,4.601489076516296,2.6014890765162964,2.6014890765162964,6.7677454152336125,False,False,0.1286810151992523,0.1286810151992523,0.1286810151992523,False,1.2806387684577009e-15,True,True,True,True,True,True,False,9,435.81363069889954,"[[3.1560527990857357, -0.6390426665359619, -0.009835608763482842], [-0.6390426665359619, 5.230877148252793, -0.030577183470267458], [-0.009835608763482842, -0.030577183470267458, 5.4175372822103585]]"
0,2,2,94,94,94,Ba2Fe2O7Sn,Ba-Fe-O-Sn,4.427048924375803,2.4270489243758027,2.4270489243758027,5.890566481313741,False,False,0.2222169677127103,0.2222169677127103,0.2222169677127103,False,0.0023305373105664,True,True,True,True,True,True,False,12,234.99869241922548,"[[4.517427999983923, -0.03388939005123691, 0.1344287216478909], [-0.03388939005123691, 4.5404693362456054, 0.08525218416656379], [0.1344287216478909, 0.08525218416656379, 4.223249436897881]]"
0,2,2,95,95,95,BrNa3O5Se,Br-Na-O-Se,2.8493429613298744,0.8493429613298744,0.8493429613298744,0.7213834659606005,True,True,0.2490403046646374,0.2490403046646374,0.2490403046646374,False,1.0943706266808778e-15,True,True,True,True,True,True,False,10,160.17077132662342,"[[2.9298785769689877, -0.026000663412988893, 0.022435698447057707], [-0.026000663412988893, 2.9112675949039737, -0.19111337898020184], [0.022435698447057707, -0.19111337898020184, 2.7068827121166628]]"
0,2,2,96,96,96,Ca2FeN9Ta4,Ca-Fe-N-Ta,9.073683048978644,7.073683048978644,7.073683048978644,50.03699187740781,False,False,0.1987531069684269,0.1987531069684269,0.1987531069684269,False,0.0015115058367326,True,True,True,True,True,True,False,16,210.0596626938115,"[[9.678991346796117, -0.0001291279217982762, -0.0022907940650466413], [-0.0001291279217982762, 8.239704210220848, 0.5163777093297007], [-0.0022907940650466413, 0.5163777093297007, 9.302353589918962]]"
0,2,2,97,97,97,C2Cs2N4,C-Cs-N,2.3819803583795847,0.3819803583795846,0.3819803583795846,0.1459089941877959,True,True,0.3815634943312007,0.3815634943312007,0.225482056360371,False,0.0023159509781813,True,True,True,True,True,True,False,8,187.36094275956896,"[[1.912461076983703, -0.0013302253845239433, 0.0016856077146137427], [-0.0013302253845239433, 2.636872254663247, -0.0005231334763529142], [0.0016856077146137427, -0.0005231334763529142, 2.596607743491805]]"
0,2,2,98,98,98,ClLa2N,Cl-La-N,7.899728954067481,5.899728954067481,5.899728954067481,34.80680173146217,False,False,0.0699059500345109,0.0699059500345109,0.0,True,0.0012931638006753,True,False,True,True,True,True,False,4,88.87489174293738,"[[7.988875828732054, -0.011626837788151257, 0.07915625092872552], [-0.011626837788151257, 8.000666424341157, 0.047968650055694756], [0.07915625092872552, 0.047968650055694756, 7.709644609129233]]"
