record,comp,ele_comb,reward,source_loop
"{'structure_id': 'gen_35', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_35.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_35.cif', 'raw_valid': True, 'formula': 'Ca2 Ce3 Dy1 Se6', 'chemical_system': 'Ca-Ce-Dy-Se', 'num_sites': 12, 'raw_valid_reason': nan, 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/relaxed/relaxed_cifs/gen_35_relaxed.cif', 'relaxation_success': True, 'total_energy': -69.38607788085938, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 10.919395523617656, 'predicted_tensor': '[[9.903397978567838, -0.2733096470363059, -0.50212337314754], [-0.2733096470363059, 11.487780971083305, -0.0930193421952796], [-0.50212337314754, -0.0930193421952796, 11.367007621201832]]', 'volume': 312.55445420842176, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.0806044763823444, 'reward_raw': 0.8641894578502007, 'reward_final': 0.86418945, 'gate_reason': nan, 'reward_final_diversity': 0.86418945, 'diversity_penalty': False, 'selection_rank': 4, 'source_loop': 4}",Ca2Ce3DySe6,"('Ca', 'Ce', 'Dy', 'Se')",0.86418945,4
"{'structure_id': 'gen_7', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0001/postprocess/input_cifs/gen_7.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0001/postprocess/input_cifs/gen_7.cif', 'raw_valid': True, 'formula': 'Tb1 Sm1 Dy2 Er1 Mg2', 'chemical_system': 'Dy-Er-Mg-Sm-Tb', 'num_sites': 7, 'raw_valid_reason': nan, 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0001/postprocess/relaxed/relaxed_cifs/gen_7_relaxed.cif', 'relaxation_success': True, 'total_energy': -26.093860626220703, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 10.912196074448447, 'predicted_tensor': '[[10.837199045579945, 6.0135599045665184e-05, -5.225920721432527e-05], [6.0135599045665184e-05, 10.837129145596307, -4.410050362107367e-05], [-5.225920721432527e-05, -4.410050362107367e-05, 11.062260032169084]]', 'volume': 204.397857430668, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.0878039255515528, 'reward_raw': 0.862504707124665, 'reward_final': 0.8625047, 'gate_reason': nan, 'reward_final_diversity': 0.8625047, 'diversity_penalty': False, 'selection_rank': 3, 'source_loop': 1}",TbSmDy2ErMg2,"('Dy', 'Er', 'Mg', 'Sm', 'Tb')",0.8625047,1
"{'structure_id': 'gen_32', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0009/postprocess/input_cifs/gen_32.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0009/postprocess/input_cifs/gen_32.cif', 'raw_valid': True, 'formula': 'La2 Pr5 Tm5', 'chemical_system': 'La-Pr-Tm', 'num_sites': 12, 'raw_valid_reason': '', 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0009/postprocess/relaxed/relaxed_cifs/gen_32_relaxed.cif', 'relaxation_success': True, 'total_energy': -55.549407958984375, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 10.885131488891636, 'predicted_tensor': '[[11.043100475118885, -0.0006527041338640424, 0.000297221861180392], [-0.0006527041338640424, 10.828588996921042, -0.006616171534055358], [0.000297221861180392, -0.006616171534055358, 10.78370499463499]]', 'volume': 404.0764971445688, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.114868511108364, 'reward_raw': 0.8561013805488931, 'reward_final': 0.856101393699646, 'gate_reason': '', 'reward_final_diversity': 0.856101393699646, 'diversity_penalty': False, 'selection_rank': 5, 'source_loop': 9}",La2(PrTm)5,"('La', 'Pr', 'Tm')",0.856101393699646,9
"{'structure_id': 'gen_14', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0008/postprocess/input_cifs/gen_14.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0008/postprocess/input_cifs/gen_14.cif', 'raw_valid': True, 'formula': 'Nd6 Ho1 Tm5', 'chemical_system': 'Ho-Nd-Tm', 'num_sites': 12, 'raw_valid_reason': '', 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0008/postprocess/relaxed/relaxed_cifs/gen_14_relaxed.cif', 'relaxation_success': True, 'total_energy': -55.01398849487305, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 10.879293249017737, 'predicted_tensor': '[[10.856521147974384, 0.0007947646591845648, -0.031999915827632244], [0.0007947646591845648, 10.885604620715101, -0.0003407450711865924], [-0.031999915827632244, -0.0003407450711865924, 10.895753978363711]]', 'volume': 393.3654918374043, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.1207067509822632, 'reward_raw': 0.854705808644709, 'reward_final': 0.854705810546875, 'gate_reason': '', 'reward_final_diversity': 0.854705810546875, 'diversity_penalty': False, 'selection_rank': 4, 'source_loop': 8}",Nd6HoTm5,"('Ho', 'Nd', 'Tm')",0.854705810546875,8
"{'structure_id': 'gen_38', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_38.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_38.cif', 'raw_valid': True, 'formula': 'La6 In1 Ge2', 'chemical_system': 'Ge-In-La', 'num_sites': 9, 'raw_valid_reason': '', 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/relaxed/relaxed_cifs/gen_38_relaxed.cif', 'relaxation_success': True, 'total_energy': -45.939903259277344, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.122694716024888, 'predicted_tensor': '[[12.884428242668202, 0.0008137855813082313, -0.00235161819558159], [0.0008137855813082313, 13.233752999483446, 0.004700421340431163], [-0.00235161819558159, 0.004700421340431163, 13.24990290592301]]', 'volume': 289.12531524183714, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.1226947160248884, 'reward_raw': 0.8542294639170679, 'reward_final': 0.8542294502258301, 'gate_reason': '', 'reward_final_diversity': 0.8542294502258301, 'diversity_penalty': False, 'selection_rank': 4, 'source_loop': 5}",La6InGe2,"('Ge', 'In', 'La')",0.8542294502258301,5
"{'structure_id': 'gen_61', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0018/postprocess/input_cifs/gen_61.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0018/postprocess/input_cifs/gen_61.cif', 'raw_valid': True, 'formula': 'Sr4 In3 Au3', 'chemical_system': 'Au-In-Sr', 'num_sites': 10, 'raw_valid_reason': nan, 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0018/postprocess/relaxed/relaxed_cifs/gen_61_relaxed.cif', 'relaxation_success': True, 'total_energy': -30.84922409057617, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.129495070016384, 'predicted_tensor': '[[10.222750244239684, 0.0008433629490740452, -0.0007237473081336157], [0.0008433629490740452, 14.526411211356345, -0.5303201105964885], [-0.0007237473081336157, -0.5303201105964885, 14.63932375445313]]', 'volume': 300.78575228835643, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.1294950700163842, 'reward_raw': 0.8525956393902523, 'reward_final': 0.8525956, 'gate_reason': nan, 'reward_final_diversity': 0.8525956, 'diversity_penalty': False, 'selection_rank': 3, 'source_loop': 18}",Sr4(InAu)3,"('Au', 'In', 'Sr')",0.8525956,18
"{'structure_id': 'gen_62', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0002/postprocess/input_cifs/gen_62.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0002/postprocess/input_cifs/gen_62.cif', 'raw_valid': True, 'formula': 'Ba8 Ir2 Au5', 'chemical_system': 'Au-Ba-Ir', 'num_sites': 15, 'raw_valid_reason': '', 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0002/postprocess/relaxed/relaxed_cifs/gen_62_relaxed.cif', 'relaxation_success': True, 'total_energy': -56.953643798828125, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 10.852274008352126, 'predicted_tensor': '[[10.832543553903104, 0.000540406581254235, 0.00023308322969276029], [0.000540406581254235, 10.832924087699531, 0.000724458144716994], [0.00023308322969276029, 0.000724458144716994, 10.891354383453749]]', 'volume': 518.7163259701446, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.1477259916478744, 'reward_raw': 0.8481825721743187, 'reward_final': 0.8481825590133667, 'gate_reason': '', 'reward_final_diversity': 0.8481825590133667, 'diversity_penalty': False, 'selection_rank': 6, 'source_loop': 2}",Ba8Ir2Au5,"('Au', 'Ba', 'Ir')",0.8481825590133667,2
"{'structure_id': 'gen_25', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0008/postprocess/input_cifs/gen_25.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0008/postprocess/input_cifs/gen_25.cif', 'raw_valid': True, 'formula': 'Tb2 Pr1 Y2', 'chemical_system': 'Pr-Tb-Y', 'num_sites': 5, 'raw_valid_reason': '', 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0008/postprocess/relaxed/relaxed_cifs/gen_25_relaxed.cif', 'relaxation_success': True, 'total_energy': -26.848922729492188, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.176702929969784, 'predicted_tensor': '[[13.319376835192289, 5.32282384255256e-05, 0.00023179844131666438], [5.32282384255256e-05, 13.319250683503402, -0.000800898773436146], [0.00023179844131666438, -0.000800898773436146, 12.891481271213658]]', 'volume': 164.98384236470858, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.1767029299697835, 'reward_raw': 0.8410714004273648, 'reward_final': 0.8410714268684387, 'gate_reason': '', 'reward_final_diversity': 0.8410714268684387, 'diversity_penalty': False, 'selection_rank': 5, 'source_loop': 8}",Tb2PrY2,"('Pr', 'Tb', 'Y')",0.8410714268684387,8
"{'structure_id': 'gen_34', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0003/postprocess/input_cifs/gen_34.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0003/postprocess/input_cifs/gen_34.cif', 'raw_valid': True, 'formula': 'Li7 Ag12 Hg1', 'chemical_system': 'Ag-Hg-Li', 'num_sites': 20, 'raw_valid_reason': '', 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0003/postprocess/relaxed/relaxed_cifs/gen_34_relaxed.cif', 'relaxation_success': True, 'total_energy': -50.47652053833008, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.195709085691531, 'predicted_tensor': '[[12.937655214399944, 0.23348637403769906, 0.33239108501488634], [0.23348637403769906, 13.609785944192604, 0.18774769656297344], [0.33239108501488634, 0.18774769656297344, 13.039686098482038]]', 'volume': 348.0279287365965, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.1957090856915311, 'reward_raw': 0.8363442007888263, 'reward_final': 0.8363441824913025, 'gate_reason': '', 'reward_final_diversity': 0.8363441824913025, 'diversity_penalty': False, 'selection_rank': 3, 'source_loop': 3}",Li7Ag12Hg,"('Ag', 'Hg', 'Li')",0.8363441824913025,3
"{'structure_id': 'gen_8', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0011/postprocess/input_cifs/gen_8.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0011/postprocess/input_cifs/gen_8.cif', 'raw_valid': True, 'formula': 'Tb2 Er8 Tm2', 'chemical_system': 'Er-Tb-Tm', 'num_sites': 12, 'raw_valid_reason': nan, 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0011/postprocess/relaxed/relaxed_cifs/gen_8_relaxed.cif', 'relaxation_success': True, 'total_energy': -54.540557861328125, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 10.798021775828213, 'predicted_tensor': '[[10.866557670731686, 3.287246190217436e-05, -0.00012662100779609463], [3.287246190217436e-05, 10.78610567180204, -0.0012054337952479525], [-0.00012662100779609463, -0.0012054337952479525, 10.741401984950913]]', 'volume': 369.7292987552552, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.2019782241717871, 'reward_raw': 0.8347742446102653, 'reward_final': 0.83477426, 'gate_reason': nan, 'reward_final_diversity': 0.83477426, 'diversity_penalty': False, 'selection_rank': 2, 'source_loop': 11}",TbEr4Tm,"('Er', 'Tb', 'Tm')",0.83477426,11
"{'structure_id': 'gen_34', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0015/postprocess/input_cifs/gen_34.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0015/postprocess/input_cifs/gen_34.cif', 'raw_valid': True, 'formula': 'Pr4 Dy3 Er1', 'chemical_system': 'Dy-Er-Pr', 'num_sites': 8, 'raw_valid_reason': nan, 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0015/postprocess/relaxed/relaxed_cifs/gen_34_relaxed.cif', 'relaxation_success': True, 'total_energy': -37.29985046386719, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.22681284876064, 'predicted_tensor': '[[13.28678034236485, -0.0005982470869298689, -0.00031961411579327717], [-0.0005982470869298689, 13.28715164728245, -0.000127305401220317], [-0.00031961411579327717, -0.000127305401220317, 13.106506556634628]]', 'volume': 269.6563463108687, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.2268128487606391, 'reward_raw': 0.8285039116725601, 'reward_final': 0.8285039, 'gate_reason': nan, 'reward_final_diversity': 0.8285039, 'diversity_penalty': False, 'selection_rank': 4, 'source_loop': 15}",Pr4Dy3Er,"('Dy', 'Er', 'Pr')",0.8285039,15
"{'structure_id': 'gen_41', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_41.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_41.cif', 'raw_valid': True, 'formula': 'Cs1 Zn6 Au4', 'chemical_system': 'Au-Cs-Zn', 'num_sites': 11, 'raw_valid_reason': '', 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/relaxed/relaxed_cifs/gen_41_relaxed.cif', 'relaxation_success': True, 'total_energy': -23.161876678466797, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 10.773008028680358, 'predicted_tensor': '[[10.631020354308879, -0.00044114396502494387, -0.0004822350959598749], [-0.00044114396502494387, 9.275602880060196, 0.7598565160229104], [-0.0004822350959598749, 0.7598565160229104, 12.412400851672002]]', 'volume': 233.31579765997844, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.2269919713196416, 'reward_raw': 0.8284583936961717, 'reward_final': 0.8284583687782288, 'gate_reason': '', 'reward_final_diversity': 0.8284583687782288, 'diversity_penalty': False, 'selection_rank': 3, 'source_loop': 4}",Cs(Zn3Au2)2,"('Au', 'Cs', 'Zn')",0.8284583687782288,4
"{'structure_id': 'gen_29', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_29.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_29.cif', 'raw_valid': True, 'formula': 'Ba2 Ca2 Bi2 Pb4', 'chemical_system': 'Ba-Bi-Ca-Pb', 'num_sites': 10, 'raw_valid_reason': nan, 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/relaxed/relaxed_cifs/gen_29_relaxed.cif', 'relaxation_success': True, 'total_energy': -36.0013313293457, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.2279958539815, 'predicted_tensor': '[[14.085759073301345, 1.0293674262040898e-05, -0.0038856720076104988], [1.0293674262040898e-05, 14.192428956777484, 0.00025425166776011846], [-0.0038856720076104988, 0.00025425166776011846, 11.405799531865659]]', 'volume': 377.1838536295741, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.2279958539815006, 'reward_raw': 0.8282032139988298, 'reward_final': 0.8282032, 'gate_reason': nan, 'reward_final_diversity': 0.8282032, 'diversity_penalty': False, 'selection_rank': 2, 'source_loop': 16}",BaCaBiPb2,"('Ba', 'Bi', 'Ca', 'Pb')",0.8282032,16
"{'structure_id': 'gen_54', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0007/postprocess/input_cifs/gen_54.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0007/postprocess/input_cifs/gen_54.cif', 'raw_valid': True, 'formula': 'Na4 Cd2 In2 Bi4', 'chemical_system': 'Bi-Cd-In-Na', 'num_sites': 12, 'raw_valid_reason': nan, 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0007/postprocess/relaxed/relaxed_cifs/gen_54_relaxed.cif', 'relaxation_success': True, 'total_energy': -30.98384094238281, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.235247170462308, 'predicted_tensor': '[[14.322351850319313, -0.0009097432869283264, 0.0019437969140059345], [-0.0009097432869283264, 14.008488316172228, 0.002315252752597787], [0.0019437969140059345, 0.002315252752597787, 11.374901344895383]]', 'volume': 373.4080352818992, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.2352471704623085, 'reward_raw': 0.8263561314392709, 'reward_final': 0.8263561, 'gate_reason': nan, 'reward_final_diversity': 0.8263561, 'diversity_penalty': False, 'selection_rank': 3, 'source_loop': 7}",Na2CdInBi2,"('Bi', 'Cd', 'In', 'Na')",0.8263561,7
"{'structure_id': 'gen_29', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0005/postprocess/input_cifs/gen_29.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0005/postprocess/input_cifs/gen_29.cif', 'raw_valid': True, 'formula': 'Li1 Nd2 Ga8', 'chemical_system': 'Ga-Li-Nd', 'num_sites': 11, 'raw_valid_reason': nan, 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0005/postprocess/relaxed/relaxed_cifs/gen_29_relaxed.cif', 'relaxation_success': True, 'total_energy': -40.22405624389648, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.24673620268794, 'predicted_tensor': '[[13.13672622989621, -1.2742985890087155e-05, -0.0004164993124260027], [-1.2742985890087155e-05, 13.13705461773385, 4.6163928687098135e-05], [-0.0004164993124260027, 4.6163928687098135e-05, 13.466427760433776]]', 'volume': 223.85796629758144, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.2467362026879396, 'reward_raw': 0.823415870990124, 'reward_final': 0.8234159, 'gate_reason': nan, 'reward_final_diversity': 0.8234159, 'diversity_penalty': False, 'selection_rank': 5, 'source_loop': 5}",Li(NdGa4)2,"('Ga', 'Li', 'Nd')",0.8234159,5
"{'structure_id': 'gen_49', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0009/postprocess/input_cifs/gen_49.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0009/postprocess/input_cifs/gen_49.cif', 'raw_valid': True, 'formula': 'Sr4 Zn2 Ni2 Ge4', 'chemical_system': 'Ge-Ni-Sr-Zn', 'num_sites': 12, 'raw_valid_reason': '', 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0009/postprocess/relaxed/relaxed_cifs/gen_49_relaxed.cif', 'relaxation_success': True, 'total_energy': -44.5054817199707, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.247850441907062, 'predicted_tensor': '[[15.362513969645638, -0.004904223622869588, -0.003948089327571919], [-0.004904223622869588, 14.799370304956263, 0.009524057822254862], [-0.003948089327571919, 0.009524057822254862, 9.581667051119284]]', 'volume': 277.2918478638011, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.2478504419070617, 'reward_raw': 0.8231298283120096, 'reward_final': 0.8231298327445984, 'gate_reason': '', 'reward_final_diversity': 0.8231298327445984, 'diversity_penalty': False, 'selection_rank': 6, 'source_loop': 9}",Sr2ZnNiGe2,"('Ge', 'Ni', 'Sr', 'Zn')",0.8231298327445984,9
"{'structure_id': 'gen_40', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_40.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_40.cif', 'raw_valid': True, 'formula': 'Na2 Ag1 Rh1 N1', 'chemical_system': 'Ag-N-Na-Rh', 'num_sites': 5, 'raw_valid_reason': nan, 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/relaxed/relaxed_cifs/gen_40_relaxed.cif', 'relaxation_success': True, 'total_energy': -21.137001037597656, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 10.732523639535083, 'predicted_tensor': '[[14.489668929781393, 3.745613550608132e-06, 2.332562327360059e-05], [3.745613550608132e-06, 8.853957698898418, -1.89207745385063e-05], [2.332562327360059e-05, -1.89207745385063e-05, 8.853944289925439]]', 'volume': 98.32237132163884, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.2674763604649169, 'reward_raw': 0.8180661803798638, 'reward_final': 0.8180662, 'gate_reason': nan, 'reward_final_diversity': 0.8180662, 'diversity_penalty': False, 'selection_rank': 1, 'source_loop': 3}",Na2AgRhN,"('Ag', 'N', 'Na', 'Rh')",0.8180662,3
