record,comp,ele_comb,reward,source_loop
"{'structure_id': 'gen_46', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0011/postprocess/input_cifs/gen_46.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0011/postprocess/input_cifs/gen_46.cif', 'raw_valid': True, 'formula': 'Dy4 Zn6', 'chemical_system': 'Dy-Zn', 'num_sites': 10, 'raw_valid_reason': '', 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0011/postprocess/relaxed/relaxed_cifs/gen_46_relaxed.cif', 'relaxation_success': True, 'total_energy': -29.30868148803711, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.386684473567987, 'predicted_tensor': '[[12.593067566842139, -0.0006516502048600713, 0.0032182618661251335], [-0.0006516502048600713, 13.599378901586299, -0.7794970284312743], [0.0032182618661251335, -0.7794970284312743, 13.967606952275515]]', 'volume': 213.20628679293, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.3866844735679873, 'reward_raw': 0.7863433666869092, 'reward_final': 0.7863433957099915, 'gate_reason': '', 'reward_final_diversity': 0.7863433957099915, 'diversity_penalty': False, 'selection_rank': 4, 'source_loop': 11}",Dy2Zn3,"('Dy', 'Zn')",0.7863433957099915,11
"{'structure_id': 'gen_40', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_40.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_40.cif', 'raw_valid': True, 'formula': 'La3 Dy1 Er3 Te8', 'chemical_system': 'Dy-Er-La-Te', 'num_sites': 15, 'raw_valid_reason': '', 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/relaxed/relaxed_cifs/gen_40_relaxed.cif', 'relaxation_success': True, 'total_energy': -79.60808563232422, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 10.493477794783402, 'predicted_tensor': '[[10.550866743462832, 0.0024032561004563367, 0.000695005737639144], [0.0024032561004563367, 10.55223157214067, -0.0005755685478331362], [0.000695005737639144, -0.0005755685478331362, 10.377335068746705]]', 'volume': 493.408582363471, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.5065222052165979, 'reward_raw': 0.7529916468900053, 'reward_final': 0.7529916763305664, 'gate_reason': '', 'reward_final_diversity': 0.7529916763305664, 'diversity_penalty': False, 'selection_rank': 7, 'source_loop': 15}",La3DyEr3Te8,"('Dy', 'Er', 'La', 'Te')",0.7529916763305664,15
"{'structure_id': 'gen_34', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_34.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_34.cif', 'raw_valid': True, 'formula': 'La2 Dy1 Hg1 N1', 'chemical_system': 'Dy-Hg-La-N', 'num_sites': 5, 'raw_valid_reason': nan, 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/relaxed/relaxed_cifs/gen_34_relaxed.cif', 'relaxation_success': True, 'total_energy': -27.22599029541016, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.522067163559642, 'predicted_tensor': '[[12.949906605324072, -3.418104352307316e-05, 1.9325245126907537e-05], [-3.418104352307316e-05, 13.808526081865589, -5.3573566966683255e-05], [1.9325245126907537e-05, -5.3573566966683255e-05, 13.80776880348927]]', 'volume': 125.12283451397636, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.522067163559642, 'reward_raw': 0.7485733706856659, 'reward_final': 0.74857336, 'gate_reason': nan, 'reward_final_diversity': 0.74857336, 'diversity_penalty': False, 'selection_rank': 3, 'source_loop': 0}",La2DyHgN,"('Dy', 'Hg', 'La', 'N')",0.74857336,0
"{'structure_id': 'gen_45', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0006/postprocess/input_cifs/gen_45.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0006/postprocess/input_cifs/gen_45.cif', 'raw_valid': True, 'formula': 'Tb1 Sc1', 'chemical_system': 'Sc-Tb', 'num_sites': 2, 'raw_valid_reason': nan, 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0006/postprocess/relaxed/relaxed_cifs/gen_45_relaxed.cif', 'relaxation_success': True, 'total_energy': -10.91641330718994, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.550122705588905, 'predicted_tensor': '[[14.067594718658864, 0.0008876744671822903, 0.0006408655770610287], [0.0008876744671822903, 12.487377987468363, -0.0007765893222001087], [0.0006408655770610287, -0.0007765893222001087, 14.09539541063949]]', 'volume': 56.534078127185886, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.5501227055889046, 'reward_raw': 0.7405515368734314, 'reward_final': 0.74055153, 'gate_reason': nan, 'reward_final_diversity': 0.74055153, 'diversity_penalty': False, 'selection_rank': 4, 'source_loop': 6}",TbSc,"('Sc', 'Tb')",0.74055153,6
"{'structure_id': 'gen_8', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0008/postprocess/input_cifs/gen_8.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0008/postprocess/input_cifs/gen_8.cif', 'raw_valid': True, 'formula': 'Rb4 In5 Bi11', 'chemical_system': 'Bi-In-Rb', 'num_sites': 20, 'raw_valid_reason': nan, 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0008/postprocess/relaxed/relaxed_cifs/gen_8_relaxed.cif', 'relaxation_success': True, 'total_energy': -62.92851257324219, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.563311843288806, 'predicted_tensor': '[[12.620718607623173, 0.7325514136186809, -0.8424471128506946], [0.7325514136186809, 14.13263208804007, 0.44917762147525814], [-0.8424471128506946, 0.44917762147525814, 13.936584834203172]]', 'volume': 751.5756080691032, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.5633118432888065, 'reward_raw': 0.7367600695577758, 'reward_final': 0.7367601, 'gate_reason': nan, 'reward_final_diversity': 0.7367601, 'diversity_penalty': False, 'selection_rank': 6, 'source_loop': 8}",Rb4In5Bi11,"('Bi', 'In', 'Rb')",0.7367601,8
"{'structure_id': 'gen_10', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0013/postprocess/input_cifs/gen_10.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0013/postprocess/input_cifs/gen_10.cif', 'raw_valid': True, 'formula': 'La1 Dy2 Y3', 'chemical_system': 'Dy-La-Y', 'num_sites': 6, 'raw_valid_reason': '', 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0013/postprocess/relaxed/relaxed_cifs/gen_10_relaxed.cif', 'relaxation_success': True, 'total_energy': -33.276119232177734, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.592959459287302, 'predicted_tensor': '[[13.800550616064122, 8.376492309205462e-05, 0.001010457341224247], [8.376492309205462e-05, 13.24288187594547, -0.001102920023243919], [0.001010457341224247, -0.001102920023243919, 13.735445885852318]]', 'volume': 197.63986707534207, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.592959459287302, 'reward_raw': 0.7281924000887456, 'reward_final': 0.7281923890113831, 'gate_reason': '', 'reward_final_diversity': 0.7281923890113831, 'diversity_penalty': False, 'selection_rank': 4, 'source_loop': 13}",LaDy2Y3,"('Dy', 'La', 'Y')",0.7281923890113831,13
"{'structure_id': 'gen_0', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0014/postprocess/input_cifs/gen_0.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0014/postprocess/input_cifs/gen_0.cif', 'raw_valid': True, 'formula': 'Li4 In2 Ga2', 'chemical_system': 'Ga-In-Li', 'num_sites': 8, 'raw_valid_reason': '', 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0014/postprocess/relaxed/relaxed_cifs/gen_0_relaxed.cif', 'relaxation_success': True, 'total_energy': -21.211984634399414, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 10.406613448419508, 'predicted_tensor': '[[10.616256265440843, -0.0038893249334041977, 0.001408263688615163], [-0.0038893249334041977, 10.413911634584252, 0.2100617928931027], [0.001408263688615163, 0.2100617928931027, 10.18967244523342]]', 'volume': 144.5486627589849, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.5933865515804921, 'reward_raw': 0.7280685392870637, 'reward_final': 0.7280685305595398, 'gate_reason': '', 'reward_final_diversity': 0.7280685305595398, 'diversity_penalty': False, 'selection_rank': 8, 'source_loop': 14}",Li2InGa,"('Ga', 'In', 'Li')",0.7280685305595398,14
"{'structure_id': 'gen_43', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0011/postprocess/input_cifs/gen_43.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0011/postprocess/input_cifs/gen_43.cif', 'raw_valid': True, 'formula': 'Cd3 Hg8 Pb1', 'chemical_system': 'Cd-Hg-Pb', 'num_sites': 12, 'raw_valid_reason': '', 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0011/postprocess/relaxed/relaxed_cifs/gen_43_relaxed.cif', 'relaxation_success': True, 'total_energy': -8.30456256866455, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.627325587990848, 'predicted_tensor': '[[13.966359557758768, 0.005307713307979923, 0.2128194298592709], [0.005307713307979923, 13.414252459854803, -0.10145994605956421], [0.2128194298592709, -0.10145994605956421, 13.50136474635898]]', 'volume': 325.37676980831145, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.627325587990848, 'reward_raw': 0.7181882403066666, 'reward_final': 0.7181882262229919, 'gate_reason': '', 'reward_final_diversity': 0.7181882262229919, 'diversity_penalty': False, 'selection_rank': 5, 'source_loop': 11}",Cd3Hg8Pb,"('Cd', 'Hg', 'Pb')",0.7181882262229919,11
"{'structure_id': 'gen_9', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0007/postprocess/input_cifs/gen_9.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0007/postprocess/input_cifs/gen_9.cif', 'raw_valid': True, 'formula': 'Sr8 Tl2 Pt1', 'chemical_system': 'Pt-Sr-Tl', 'num_sites': 11, 'raw_valid_reason': nan, 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0007/postprocess/relaxed/relaxed_cifs/gen_9_relaxed.cif', 'relaxation_success': True, 'total_energy': -27.726680755615234, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 10.31274737867429, 'predicted_tensor': '[[10.367528598177792, 0.0009639469500527311, 0.004108151939496708], [0.0009639469500527311, 10.424573847812258, -0.08734881130570205], [0.004108151939496708, -0.08734881130570205, 10.146139690032815]]', 'volume': 444.5671029645958, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.68725262132571, 'reward_raw': 0.7005758242506553, 'reward_final': 0.7005758, 'gate_reason': nan, 'reward_final_diversity': 0.7005758, 'diversity_penalty': False, 'selection_rank': 6, 'source_loop': 7}",Sr8Tl2Pt,"('Pt', 'Sr', 'Tl')",0.7005758,7
"{'structure_id': 'gen_59', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_59.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_59.cif', 'raw_valid': True, 'formula': 'Tb2 Sm2 Ga1 Si3', 'chemical_system': 'Ga-Si-Sm-Tb', 'num_sites': 8, 'raw_valid_reason': nan, 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/relaxed/relaxed_cifs/gen_59_relaxed.cif', 'relaxation_success': True, 'total_energy': -43.93072891235352, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.746309041539948, 'predicted_tensor': '[[16.404267426054115, -1.041186448802601e-05, 0.0011955162248018856], [-1.041186448802601e-05, 13.271004471155099, 0.0016153850928695532], [0.0011955162248018856, 0.0016153850928695532, 11.563655227410623]]', 'volume': 184.322065677231, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.7463090415399485, 'reward_raw': 0.6830416716754827, 'reward_final': 0.6830417, 'gate_reason': nan, 'reward_final_diversity': 0.6830417, 'diversity_penalty': False, 'selection_rank': 5, 'source_loop': 4}",Tb2Sm2GaSi3,"('Ga', 'Si', 'Sm', 'Tb')",0.6830417,4
"{'structure_id': 'gen_17', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0003/postprocess/input_cifs/gen_17.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0003/postprocess/input_cifs/gen_17.cif', 'raw_valid': True, 'formula': 'Ca6 Sm6 Pt4', 'chemical_system': 'Ca-Pt-Sm', 'num_sites': 16, 'raw_valid_reason': nan, 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0003/postprocess/relaxed/relaxed_cifs/gen_17_relaxed.cif', 'relaxation_success': True, 'total_energy': -74.07686614990234, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.808426124627823, 'predicted_tensor': '[[13.590760541839431, 0.3603614755328248, -0.21304674623066366], [0.3603614755328248, 15.153800719638603, 0.02141196720252541], [-0.21304674623066366, 0.02141196720252541, 12.680717112405445]]', 'volume': 474.0242930155888, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.8084261246278237, 'reward_raw': 0.6644466891702234, 'reward_final': 0.6644467, 'gate_reason': nan, 'reward_final_diversity': 0.6644467, 'diversity_penalty': False, 'selection_rank': 6, 'source_loop': 3}",Ca3Sm3Pt2,"('Ca', 'Pt', 'Sm')",0.6644467,3
"{'structure_id': 'gen_12', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_12.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_12.cif', 'raw_valid': True, 'formula': 'Sr2 Tl2 Sn2 Hg4', 'chemical_system': 'Hg-Sn-Sr-Tl', 'num_sites': 10, 'raw_valid_reason': nan, 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/relaxed/relaxed_cifs/gen_12_relaxed.cif', 'relaxation_success': True, 'total_energy': -19.977392196655277, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.823571514667114, 'predicted_tensor': '[[14.15075761756419, -0.0007048260018770076, 0.0008903849108438382], [-0.0007048260018770076, 13.273910428586989, 0.052124612717979205], [0.0008903849108438382, 0.052124612717979205, 14.046046497850165]]', 'volume': 292.5385959024005, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.8235715146671136, 'reward_raw': 0.6598936233871475, 'reward_final': 0.65989363, 'gate_reason': nan, 'reward_final_diversity': 0.65989363, 'diversity_penalty': False, 'selection_rank': 5, 'source_loop': 5}",SrTlSnHg2,"('Hg', 'Sn', 'Sr', 'Tl')",0.65989363,5
"{'structure_id': 'gen_30', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_30.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_30.cif', 'raw_valid': True, 'formula': 'Sc2 Mn1 Te4', 'chemical_system': 'Mn-Sc-Te', 'num_sites': 7, 'raw_valid_reason': '', 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/relaxed/relaxed_cifs/gen_30_relaxed.cif', 'relaxation_success': True, 'total_energy': -40.74591064453125, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.855242395909642, 'predicted_tensor': '[[14.548848044134408, 0.0034068250408112863, -0.014448158948386348], [0.0034068250408112863, 13.007462640553683, 0.8615428842444031], [-0.014448158948386348, 0.8615428842444031, 14.009416503040827]]', 'volume': 197.0990937142765, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.8552423959096416, 'reward_raw': 0.6503526378410905, 'reward_final': 0.6503526568412781, 'gate_reason': '', 'reward_final_diversity': 0.6503526568412781, 'diversity_penalty': False, 'selection_rank': 8, 'source_loop': 15}",Sc2MnTe4,"('Mn', 'Sc', 'Te')",0.6503526568412781,15
"{'structure_id': 'gen_8', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0006/postprocess/input_cifs/gen_8.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0006/postprocess/input_cifs/gen_8.cif', 'raw_valid': True, 'formula': 'Sr2 In5 Sn1 Au2', 'chemical_system': 'Au-In-Sn-Sr', 'num_sites': 10, 'raw_valid_reason': nan, 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0006/postprocess/relaxed/relaxed_cifs/gen_8_relaxed.cif', 'relaxation_success': True, 'total_energy': -31.753990173339844, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.89785060883527, 'predicted_tensor': '[[12.968783847650164, 0.004263375829123156, 0.0025562370216639023], [0.004263375829123156, 13.013063670615136, -0.0002620836060908522], [0.0025562370216639023, -0.0002620836060908522, 15.711704308240508]]', 'volume': 281.8307192258867, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.8978506088352705, 'reward_raw': 0.6374817583690254, 'reward_final': 0.63748175, 'gate_reason': nan, 'reward_final_diversity': 0.63748175, 'diversity_penalty': False, 'selection_rank': 5, 'source_loop': 6}",Sr2In5SnAu2,"('Au', 'In', 'Sn', 'Sr')",0.63748175,6
"{'structure_id': 'gen_58', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0011/postprocess/input_cifs/gen_58.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0011/postprocess/input_cifs/gen_58.cif', 'raw_valid': True, 'formula': 'Li1 Al9 Cr1', 'chemical_system': 'Al-Cr-Li', 'num_sites': 11, 'raw_valid_reason': '', 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0011/postprocess/relaxed/relaxed_cifs/gen_58_relaxed.cif', 'relaxation_success': True, 'total_energy': -45.878814697265625, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.899214592959323, 'predicted_tensor': '[[14.073854077817316, 0.0006880119604874898, -0.001329704672952934], [0.0006880119604874898, 13.8703379707625, -0.09293524107103358], [-0.001329704672952934, -0.09293524107103358, 13.753451730298156]]', 'volume': 171.47109639873207, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.8992145929593232, 'reward_raw': 0.6370691912871981, 'reward_final': 0.6370691657066345, 'gate_reason': '', 'reward_final_diversity': 0.6370691657066345, 'diversity_penalty': False, 'selection_rank': 6, 'source_loop': 11}",LiAl9Cr,"('Al', 'Cr', 'Li')",0.6370691657066345,11
"{'structure_id': 'gen_14', 'cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_14.cif', 'input_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_14.cif', 'raw_valid': True, 'formula': 'La4 Tl1 Sb2 I1', 'chemical_system': 'I-La-Sb-Tl', 'num_sites': 8, 'raw_valid_reason': nan, 'relaxed_cif_path': 'provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/relaxed/relaxed_cifs/gen_14_relaxed.cif', 'relaxation_success': True, 'total_energy': -39.7225341796875, 'composition_valid': True, 'structure_valid': True, 'structure_comp_valid': True, 'reference_name': 'TRI2024', 'is_unique': True, 'is_novel': True, 'stable': True, 'predicted_dielectric_scalar': 13.928527099274504, 'predicted_tensor': '[[13.680015422257055, -1.0505300623382777e-05, 0.0013935529470594586], [-1.0505300623382777e-05, 13.679156425772836, -0.0001596809836067923], [0.0013935529470594586, -0.0001596809836067923, 14.426409449793612]]', 'volume': 286.6114354720742, 'prediction_success': True, 'target_dielectric_scalar': 12.0, 'abs_error': 1.928527099274504, 'reward_raw': 0.6281966047754254, 'reward_final': 0.6281966, 'gate_reason': nan, 'reward_final_diversity': 0.6281966, 'diversity_penalty': False, 'selection_rank': 4, 'source_loop': 0}",La4TlSb2I,"('I', 'La', 'Sb', 'Tl')",0.6281966,0
